1,000100,0,2,38
2,000121,1,2,19
3,000123,1,2,17
4,000123,0,2,19
5,000125,1,2,19
6,000126,1,2,19
8,000130,0,2,159
8,000130,0,7,30
9,000132,1,2,15
11,000140,0,2,17
12,000144,0,5,17
12,000144,0,2,3
13,000204,1,2,25
14,000208,1,2,22
15,000209,1,2,22
16,000213,1,2,22
17,000245,0,3,134
18,000246,1,2,19
19,000249,1,2,15
20,000250,1,2,21
21,000251,0,2,17
22,000252,0,2,16
24,000254,1,2,158
24,000254,1,2,15
25,000257,1,2,17
26,000316,1,2,25
27,000320,1,2,30
28,000320,0,2,22
29,000324,0,2,17
30,000326,0,2,19
31,000328,1,2,19
32,000328,1,2,17
33,000329,0,2,21
34,000332,0,2,17
35,000350,0,5,14
36,000352,0,2,17
37,000354,0,2,17
39,000356,0,2,50
39,000356,0,7,17
40,000404,1,2,25
41,000407,1,2,22
43,000409,0,3,50
43,000409,0,2,25
45,000412,1,2,21
46,000414,1,3,51
46,000414,1,2,19
47,000415,1,2,19
49,000416,0,5,21
49,000416,0,7,21
50,000418,0,2,19
53,000420,0,7,152
53,000420,0,2,149
53,000420,1,2,2
54,000423,1,2,15
55,000424,1,2,14
56,000424,1,7,17
58,000432,0,5,76
58,000432,0,2,49
59,000434,0,2,74
60,000435,0,2,18
62,000437,1,2,50
62,000437,0,2,25
64,000441,1,2,25
64,000441,1,2,15
65,000443,0,2,17
66,000446,1,7,15
67,000447,0,2,11
68,000448,0,2,12
69,000458,1,2,21
72,000500,0,2,141
72,000500,0,5,49
72,000500,0,7,49
73,000502,1,2,21
74,000502,0,2,21
75,000509,1,2,21
76,000510,1,2,14
77,000511,0,2,16
78,000530,1,2,25
79,000532,1,2,22
80,000534,0,2,25
81,000540,1,2,14
82,000548,0,5,15
83,000550,0,2,22
84,000553,1,2,22
85,000555,1,2,17
86,000559,0,2,17
87,000600,1,2,19
88,000602,0,2,21
89,000604,0,2,19
90,000606,0,2,21
91,000608,1,2,19
92,000609,1,2,19
93,000611,1,2,21
94,000624,1,2,17
95,000638,1,2,21
96,000642,1,2,25
97,000643,1,2,21
98,000645,1,2,19
99,000657,1,2,19
100,000659,1,2,19
101,000700,0,2,21
102,000701,1,2,17
103,000702,1,2,16
104,000704,1,2,13
105,000706,0,2,21
106,000708,1,2,25
107,000709,1,7,18
108,000710,0,2,17
109,000730,1,2,19
110,000732,0,2,19
111,000734,0,2,21
112,000736,1,2,16
114,000736,0,2,36
115,000737,1,2,36
116,000737,0,2,16
117,000740,0,2,21
117,000740,0,7,4
118,000742,0,2,19
119,000750,1,2,21
120,000757,1,2,21
123,000759,0,2,142
123,000759,0,7,73
123,000759,0,2,73
124,000818,1,2,19
125,000819,1,2,21
126,000820,1,2,21
127,000821,1,2,17
128,000823,1,2,21
129,000828,1,2,14
130,000829,1,2,15
131,000831,0,2,15
132,000833,1,2,19
133,000852,1,2,19
134,000854,0,2,21
135,000855,0,2,19
136,000857,1,2,17
137,000900,1,2,17
138,000903,1,2,12
139,000910,1,2,22
140,000945,1,2,22
141,000947,0,2,17
142,000950,0,2,19
144,000952,0,2,19
144,000952,0,2,19
145,000953,0,2,16
146,001005,1,2,10
149,001010,0,7,157
149,001010,0,2,79
149,001010,1,2,16
150,001011,0,2,21
151,001011,0,2,153
152,001013,0,2,13
154,001014,1,2,30
154,001014,0,7,1
155,001035,1,2,19
156,001038,1,2,22
157,001042,1,7,17
158,001043,0,2,17
159,001053,1,2,17
160,001108,0,2,19
161,001110,1,2,21
162,001110,1,2,19
163,001113,0,2,19
165,001115,1,2,30
165,001115,1,2,17
166,001125,0,2,26
168,001127,1,2,37
168,001127,0,7,30
169,001128,0,2,21
170,001131,0,2,21
171,001137,1,2,19
172,001141,0,2,25
173,001157,1,2,30
174,001209,0,2,17
175,001211,1,2,21
176,001212,1,2,19
177,001227,0,5,25
179,001239,1,2,74
180,001239,1,2,74
180,001239,1,2,19
181,001241,1,7,17
182,001245,0,7,15
183,001255,1,2,19
184,001257,0,3,37
185,001302,1,2,25
186,001303,1,2,18
187,001305,1,2,19
188,001307,1,2,22
189,001309,1,2,19
191,001313,1,2,50
191,001313,1,7,17
192,001331,1,2,21
193,001335,0,2,18
194,001356,1,2,22
195,001357,1,2,21
196,001400,1,2,19
197,001401,0,2,17
199,001403,0,2,45860
199,001403,0,2,21
200,001405,0,7,25
201,001407,0,2,19
203,001410,0,2,25
203,001410,0,5,19
204,001412,0,2,19
205,001416,1,2,19
206,001428,0,2,21
207,001432,1,2,19
208,001432,1,2,25
209,001433,0,2,19
210,001434,0,5,25
211,001436,0,2,21
212,001438,0,2,15
214,001456,0,2,134
215,001456,0,5,30
215,001456,0,7,30
216,001505,0,2,15
217,001511,0,5,22
218,001514,0,2,22
219,001518,0,2,17
221,001519,1,2,25
221,001519,1,2,21
222,001522,0,2,17
223,001523,1,2,15
224,001524,1,2,21
225,001525,0,7,19
227,001530,0,2,162
227,001530,1,2,3
228,001533,1,2,17
229,001544,1,2,22
230,001551,0,2,21
231,001551,0,2,19
232,001553,1,2,15
233,001554,1,2,15
234,001606,1,2,22
235,001610,0,2,21
236,001612,1,2,38
237,001613,1,2,29
238,001614,0,2,21
239,001618,0,2,19
240,001621,0,2,19
241,001623,0,7,19
242,001631,0,3,147
243,001633,1,3,76
244,001634,0,2,19
245,001641,1,2,21
246,001649,1,2,22
247,001651,0,7,21
248,001709,1,2,19
249,001712,1,2,19
250,001712,1,2,19
251,001713,1,2,18
252,001714,1,2,16
253,001715,0,2,19
254,001715,0,2,15
255,001717,0,2,15
256,001719,0,2,17
257,001721,1,2,15
258,001739,0,5,19
259,001751,1,2,22
260,001753,0,5,22
261,001755,0,2,25
263,001756,0,2,75
263,001756,0,2,21
264,001759,1,2,19
265,001801,1,2,17
266,001802,0,2,17
267,001803,0,7,29
268,001804,1,2,17
269,001805,0,2,25
270,001806,1,2,16
271,001806,1,2,19
272,001808,0,2,15
273,001830,1,2,17
275,001832,0,2,17
275,001832,0,5,17
276,001834,0,2,19
277,001835,0,2,21
278,001837,1,2,19
279,001839,1,2,15
280,001842,0,2,19
281,001857,1,2,21
282,001858,1,2,17
283,001916,1,2,19
284,001917,1,2,21
286,001918,1,2,42353
286,001918,0,2,19
287,001920,1,2,19
288,001921,0,2,21
290,001923,1,2,49
290,001923,0,2,17
291,001927,0,2,14
292,001931,1,2,13
293,001932,1,2,14
294,001940,1,2,17
296,001941,1,2,21
296,001941,0,7,1
297,001950,1,2,19
299,001953,1,2,73
299,001953,1,2,13
300,001954,0,2,15
301,001955,0,2,19
302,001956,0,2,14
303,001957,1,2,16
305,001958,0,7,19
306,001959,0,2,15
306,001959,0,5,3
308,002001,0,5,49
309,002002,0,2,17
310,002003,1,2,21
312,002004,0,2,37
312,002004,0,2,16
313,002005,1,2,10
314,002007,1,2,49
315,002007,1,7,72
316,002007,0,2,21
316,002007,0,2,16
317,002009,0,2,13
318,002013,1,2,14
319,002015,0,2,10
320,002017,1,2,17
321,002019,1,2,15
322,002038,1,2,17
323,002044,1,2,19
325,002047,0,2,30
325,002047,0,2,17
326,002050,0,2,17
328,002055,0,2,71
328,002055,0,7,15
329,002109,1,2,19
330,002148,0,2,19
331,002153,0,7,22
332,002158,0,2,15
333,002201,0,2,12
334,002222,1,2,17
335,002223,1,2,17
336,002226,0,2,19
337,002228,0,2,17
338,002229,1,2,22
339,002231,0,2,18
340,002236,0,2,19
341,002239,0,2,22
342,002242,1,2,21
343,002245,1,2,25
344,002253,1,2,17
345,002303,1,2,19
346,002305,1,2,19
347,002307,1,2,17
348,002308,1,2,17
350,002312,1,2,21
351,002312,1,2,19
353,002314,1,2,21
353,002314,1,2,19
354,002316,0,2,15
355,002319,1,2,17
355,002319,1,2,7
356,002323,1,2,15
358,002328,0,2,25
358,002328,0,7,6
359,002338,1,2,15
360,002339,0,2,17
361,002341,0,2,16
362,002341,0,2,25
363,002343,1,2,17
364,002344,1,7,19
365,002344,0,2,21
367,002346,0,2,19
369,002347,0,2,30
370,002348,0,2,18
371,002349,1,2,15
372,002349,1,2,15
373,002350,0,2,18
374,002351,0,2,12
374,002351,1,7,6
375,002353,0,7,49
375,002353,0,2,11
