1,000051,0,2,15
2,000052,0,2,15
3,000054,1,2,15
4,000103,1,2,14
5,000104,0,5,15
7,000108,0,2,38
7,000108,0,5,21
8,000110,1,2,21
10,000118,0,2,37
10,000118,0,5,15
11,000120,0,7,11
12,000130,0,7,21
13,000131,0,2,17
14,000133,1,2,17
16,000134,1,2,76
16,000134,1,2,19
17,000136,0,5,17
18,000137,0,5,16
21,000139,0,3,19
21,000139,0,2,15
22,000141,0,3,19
24,000142,0,7,49
24,000142,1,2,16
26,000143,1,0,24
26,000143,1,3,15
29,000145,1,0,143
29,000145,1,3,49
29,000145,0,0,48
29,000145,0,2,16
30,000146,1,2,15
32,000147,0,2,73
32,000147,0,2,13
33,000150,1,2,12
35,000152,1,2,30
35,000152,1,2,13
36,000205,0,2,16
38,000206,0,0,30
38,000206,0,3,18
40,000207,0,2,30
41,000209,0,2,15
42,000211,1,7,16
42,000211,1,7,10
44,000212,1,2,37
44,000212,1,2,15
46,000213,1,2,13
46,000213,1,2,13
47,000214,1,2,12
49,000215,0,7,24
49,000215,0,2,18
50,000216,0,2,12
51,000221,1,2,12
53,000222,0,5,75
53,000222,0,2,74
54,000224,1,2,14
56,000225,1,2,18
56,000225,0,2,10
58,000231,0,5,21
58,000231,1,2,13
59,000233,0,2,8
61,000235,0,2,14
62,000236,0,2,49
62,000236,0,0,49
64,000237,1,2,49
64,000237,1,2,9
65,000240,0,7,173
67,000241,1,7,142
69,000244,0,2,15
70,000246,0,2,14
70,000246,0,2,7
70,000246,0,2,5
71,000249,0,2,19
73,000253,0,7,11
73,000253,0,2,9
74,000259,1,5,13
75,000301,1,2,15
76,000302,1,2,12
77,000306,0,2,13
79,000311,1,2,154
79,000311,1,7,151
81,000315,0,0,150
81,000315,0,3,75
82,000316,0,2,15
83,000321,1,2,19
84,000323,1,3,37
86,000324,0,0,49
86,000324,0,3,21
87,000325,0,2,15
89,000327,1,0,30
89,000327,1,3,18
90,000328,0,2,11
91,000329,1,5,15
92,000331,0,2,15
93,000332,1,2,13
94,000334,0,2,15
95,000337,0,2,13
96,000338,1,2,14
98,000342,1,2,18
98,000342,0,2,6
99,000344,0,2,12
100,000350,1,2,12
101,000354,0,5,17
102,000402,0,5,17
104,000427,1,0,22
104,000427,1,3,15
106,000428,1,0,30
106,000428,1,3,19
107,000429,1,2,21
108,000429,0,2,19
109,000432,1,2,13
111,000433,0,2,137
