168,002024,1,3
169,002024,0,2
170,002024,0,2
171,002025,0,2
172,002025,0,2
173,002026,0,5
174,002028,1,2
175,002029,1,2
176,002029,1,2
177,002031,1,2
178,002032,1,2
179,002033,1,2
180,002035,1,2
181,002037,1,2
182,002038,0,2
183,002040,1,7
184,002041,1,2
185,002042,1,5
186,002046,1,2
187,002047,0,2
188,002048,1,2
189,002050,1,2
190,002052,1,2
191,002054,1,2
192,002103,1,2
193,002145,1,3
194,002201,1,2
195,002203,1,2
196,002238,0,5
197,002258,1,7
198,002301,1,2
199,002302,1,2
200,002316,1,7
201,002328,0,2
202,002331,1,2
203,002349,1,2
204,002423,1,3
205,002440,1,2
206,002440,1,5
207,002448,0,7
208,002450,0,2
209,002507,1,2
210,002522,1,3
211,002525,1,2
212,002527,1,2
213,002528,0,2
214,002529,1,2
215,002534,0,7
216,002535,0,5
217,002535,0,2
218,002538,1,2
219,002540,1,2
220,002551,1,2
221,002552,1,3
222,002556,0,7
223,002556,0,2
224,002557,1,2
225,002559,1,2
226,002602,0,7
227,002602,0,2
228,002658,1,2
229,002710,0,5
230,002712,0,2
231,002722,1,5
232,002722,0,7
233,002723,0,5
234,002801,1,2
235,002802,0,2
236,002804,0,5
237,002805,0,2
238,002806,1,2
239,002807,1,2
240,002808,1,2
241,002809,1,2
242,002810,1,2
243,002812,1,2
244,002812,0,7
245,002813,1,2
246,002816,1,2
247,002820,1,7
248,002826,1,2
249,002826,0,2
250,002826,0,2
251,002826,1,3
252,002827,0,2
253,002827,0,2
254,002829,1,2
255,002847,0,3
256,002904,1,2
257,002935,1,2
258,002949,1,5
259,002950,1,2
260,002953,1,2
261,002957,0,2
262,002957,0,7
263,002959,0,2
264,003002,1,2
265,003014,1,2
266,003018,0,5
267,003021,0,2
268,003040,1,2
269,003041,1,2
270,003046,1,2
271,003048,1,2
272,003050,0,7
273,003051,0,2
274,003052,1,2
275,003054,1,3
276,003059,1,2
277,003059,1,2
278,003104,1,2
279,003108,1,2
280,003109,1,2
281,003152,1,2
282,003153,1,5
283,003154,0,5
284,003154,0,2
285,003231,0,5
286,003236,0,5
287,003239,0,5
288,003254,1,5
289,003300,1,2
290,003301,1,2
291,003310,0,5
292,003314,0,2
293,003324,0,2
294,003326,0,2
295,003328,1,2
296,003330,1,2
297,003331,1,2
298,003331,1,2
299,003332,1,2
300,003333,1,2
301,003334,1,2
302,003335,1,2
303,003337,1,2
304,003339,1,2
305,003341,0,2
306,003343,0,3
307,003348,1,2
308,003348,0,2
309,003350,0,7
310,003500,1,5
311,003537,1,2
312,003538,1,3
313,003538,1,2
314,003541,1,2
315,003545,1,2
316,003548,0,5
317,003552,1,2
318,003603,0,5
319,003605,1,2
320,003606,1,2
321,003606,1,2
322,003607,0,2
323,003609,1,2
324,003612,0,2
325,003612,1,2
326,003615,1,2
327,003616,0,7
328,003618,0,7
329,003621,0,7
330,003625,1,2
331,003720,1,2
332,003751,1,2
333,003757,1,2
334,003817,0,5
335,003817,1,2
336,003823,1,2
337,003824,0,2
338,003825,1,2
339,003843,1,2
340,003843,1,2
341,003844,1,2
342,003845,1,2
343,003849,0,2
344,003850,1,2
345,003852,1,2
346,003853,1,2
347,003858,1,2
348,003859,0,5
349,003859,0,2
350,003902,1,2
351,003903,1,2
352,003907,1,7
353,003908,0,2
354,003910,1,2
355,003959,1,2
356,004002,1,2
357,004005,0,2
358,004005,0,5
359,004044,0,2
360,004048,0,5
361,004059,1,2
362,004104,1,2
363,004109,0,5
364,004117,1,3
365,004120,1,2
366,004122,1,2
367,004122,1,2
368,004123,0,5
369,004123,0,7
370,004123,0,2
371,004124,1,2
372,004125,1,2
373,004127,0,7
374,004128,1,2
375,004128,1,7
376,004138,1,2
377,004158,1,2
378,004228,1,2
379,004235,1,2
380,004253,1,2
381,004253,0,3
382,004311,1,2
383,004315,1,2
384,004319,1,2
385,004354,1,2
386,004355,0,2
387,004357,1,2
388,004358,1,2
389,004400,1,2
390,004402,0,2
391,004404,1,2
392,004406,0,5
393,004406,0,2
394,004408,1,2
395,004413,0,5
396,004421,1,2
397,004529,0,2
398,004542,0,2
399,004556,1,2
400,004558,0,5
401,004625,1,2
402,004625,1,5
403,004625,0,2
404,004626,1,2
405,004630,1,2
406,004630,0,2
407,004632,0,2
408,004637,0,5
409,004640,0,2
410,004646,1,2
411,004647,1,2
412,004649,1,2
413,004651,1,2
414,004654,1,2
415,004655,0,7
416,004658,1,2
417,004806,0,2
418,004808,1,2
419,004809,0,7
420,004809,0,2
421,004819,1,7
422,004820,1,2
423,004827,1,2
424,004828,0,7
425,004830,1,2
426,004854,1,2
427,004856,1,2
428,004858,1,2
429,004900,1,2
430,004902,1,2
431,004903,1,2
432,004909,0,2
433,004909,0,5
434,004915,1,2
435,004928,1,2
436,004949,0,5
437,004949,0,2
438,005038,0,5
439,005048,0,7
440,005048,0,2
441,005102,1,2
442,005109,0,5
443,005118,1,2
444,005126,1,2
445,005134,1,2
446,005138,0,5
447,005138,0,2
448,005140,1,5
449,005141,0,2
450,005141,1,2
451,005144,0,5
452,005145,0,2
453,005148,1,2
454,005150,0,5
455,005150,0,2
456,005151,1,2
457,005153,1,2
458,005201,1,7
459,005202,1,2
460,005208,0,2
461,005228,1,2
462,005243,1,2
463,005313,0,7
464,005313,0,5
465,005315,0,7
466,005317,1,2
467,005320,1,2
468,005323,1,2
469,005325,1,2
470,005349,1,2
471,005357,1,2
472,005402,1,2
473,005411,1,2
474,005415,1,2
475,005415,1,3
476,005416,1,2
477,005425,0,2
478,005425,0,2
479,005427,1,2
480,005431,1,2
481,005434,1,2
482,005441,0,7
483,005446,1,2
484,005517,1,2
485,005520,1,2
486,005531,1,2
487,005558,1,7
488,005602,0,7
489,005637,1,7
490,005637,1,3
491,005640,0,5
492,005640,0,7
493,005642,1,5
494,005642,1,7
495,005644,1,2
496,005650,1,7
497,005651,0,7
498,005651,0,2
499,005659,1,7
500,005702,0,7
501,005706,1,2
502,005738,1,2
503,005752,0,7
504,005756,1,2
505,005844,1,2
506,005849,1,2
507,005904,1,2
508,005910,0,7
509,005910,0,5
510,005910,0,2
511,005911,1,3
512,005911,0,7
513,005913,1,2
514,005913,0,5
515,005913,0,2
516,005915,1,2
517,005917,0,5
518,005918,1,2
519,005918,0,7
520,005922,0,2
521,005924,0,2
522,005926,0,5
523,005926,0,7
524,005929,1,2
525,005933,1,7
526,005934,1,2
527,005939,0,5
528,010053,1,2
529,010114,1,3
530,010134,1,2
531,010135,1,2
532,010137,1,2
533,010138,1,2
534,010139,1,2
535,010141,1,2
536,010147,1,2
537,010149,0,2
538,010149,0,2
539,010150,1,2
540,010151,1,7
541,010151,1,2
542,010151,1,5
543,010153,1,2
544,010156,1,2
545,010212,0,5
546,010250,0,2
547,010253,1,2
548,010329,1,2
549,010407,1,2
550,010408,0,5
551,010410,1,2
552,010413,1,2
553,010414,0,5
554,010414,0,2
555,010416,1,2
556,010416,1,2
557,010417,1,2
558,010418,0,3
559,010419,1,2
560,010420,1,2
561,010423,1,2
562,010429,1,7
563,010430,0,2
564,010503,0,2
565,010504,1,2
566,010609,0,5
567,010623,1,2
568,010628,0,7
569,010629,0,5
570,010636,1,2
571,010643,1,2
572,010644,0,2
573,010645,1,2
574,010650,1,2
575,010653,1,2
576,010655,1,2
577,010656,0,2
578,010702,1,2
579,010714,1,2
580,010746,0,3
581,010749,1,2
582,010801,1,2
583,010839,1,2
584,010856,0,5
585,010917,1,2
586,010920,1,2
587,010921,0,2
588,010923,0,2
589,010924,0,2
590,010925,0,3
591,010926,1,2
592,010928,1,2
593,010928,1,2
594,010929,0,2
595,010930,1,2
596,010931,0,5
597,010931,0,2
598,010932,0,5
599,010932,0,2
600,010933,1,2
601,010935,0,7
602,010936,1,7
603,010941,1,2
604,010943,1,2
605,010952,1,2
606,011017,0,5
607,011017,0,2
608,011047,1,2
609,011132,1,2
610,011138,1,2
611,011138,0,7
612,011144,1,2
613,011155,1,3
614,011159,1,2
615,011159,0,5
616,011201,1,2
617,011201,1,2
618,011203,0,2
619,011203,0,7
620,011205,1,2
621,011205,1,2
622,011208,1,2
623,011210,0,7
624,011217,0,2
625,011218,0,7
626,011222,0,2
627,011224,1,2
628,011230,1,2
629,011307,1,5
630,011318,1,2
631,011321,1,3
632,011357,0,5
633,011404,1,2
634,011406,0,2
635,011409,1,2
636,011413,1,2
637,011414,1,2
638,011418,1,5
639,011432,1,2
640,011433,1,7
641,011435,1,2
642,011435,1,5
643,011436,0,2
644,011436,1,2
645,011437,1,2
646,011438,1,2
647,011440,1,2
648,011442,1,2
649,011442,1,2
650,011445,1,2
651,011445,1,2
652,011446,1,2
653,011447,1,2
654,011448,1,7
655,011449,0,2
656,011451,1,2
657,011500,1,3
658,011507,1,2
659,011547,1,2
660,011629,0,5
661,011637,1,2
662,011651,0,5
663,011708,1,2
664,011708,1,5
665,011708,0,7
666,011708,0,2
667,011710,1,2
668,011712,1,2
669,011714,0,7
670,011716,1,2
671,011717,1,7
672,011717,1,2
673,011719,0,2
674,011732,0,2
675,011734,1,2
676,011816,1,2
677,011856,1,2
678,011914,1,2
679,011942,1,2
680,011944,1,5
681,011944,0,2
682,011947,1,2
683,011952,1,2
684,011953,1,2
685,011954,0,7
686,011959,1,5
687,012001,1,5
688,012001,1,2
689,012003,1,2
690,012012,1,2
691,012012,0,2
692,012012,1,2
693,012012,1,3
694,012015,1,2
695,012017,1,2
696,012020,0,5
697,012021,0,2
698,012041,1,7
699,012041,0,5
700,012041,0,2
701,012117,1,2
702,012125,0,5
703,012146,1,5
704,012209,1,2
705,012212,1,2
706,012215,0,2
707,012219,0,5
708,012225,1,2
709,012225,1,2
710,012228,1,2
711,012229,1,2
712,012231,0,5
713,012245,0,2
714,012302,1,2
715,012314,1,2
716,012314,0,7
717,012321,1,2
718,012335,0,3
719,012403,0,2
720,012404,0,7
721,012406,1,2
722,012431,1,2
723,012450,1,2
724,012452,1,5
725,012453,0,2
726,012456,1,2
727,012458,1,5
728,012500,1,2
729,012500,1,2
730,012501,1,2
731,012501,1,2
732,012502,1,2
733,012503,1,2
734,012508,1,2
735,012515,1,2
736,012517,0,2
737,012517,1,2
738,012521,0,7
739,012524,1,2
740,012531,1,2
741,012533,1,2
742,012608,1,2
743,012619,0,2
744,012639,1,2
745,012728,1,2
746,012729,0,2
747,012730,0,2
748,012731,0,5
749,012731,0,7
750,012731,0,2
751,012735,1,2
752,012736,1,2
753,012737,1,2
754,012738,1,2
755,012738,1,2
756,012739,1,7
757,012740,1,2
758,012741,0,5
759,012742,0,2
760,012744,1,2
761,012748,1,2
762,012754,1,2
763,012754,1,2
764,012755,1,2
765,012810,1,2
766,012820,1,2
767,012858,1,2
768,012924,0,5
769,012925,0,2
770,012927,1,2
771,012930,1,2
772,012954,1,2
773,012957,0,5
774,012957,0,7
775,013000,1,2
776,013000,1,7
777,013001,1,2
778,013002,1,2
779,013002,1,2
780,013007,1,2
781,013010,0,5
782,013010,0,7
783,013013,1,2
784,013134,1,2
785,013202,0,5
786,013204,0,5
787,013207,0,2
788,013226,0,7
789,013232,1,7
790,013235,1,2
791,013237,1,2
792,013239,0,2
793,013240,0,2
794,013241,1,2
795,013242,1,7
796,013244,0,2
797,013252,0,7
798,013300,1,2
799,013300,1,2
800,013311,0,7
801,013330,1,2
802,013415,1,2
803,013439,1,2
804,013452,1,2
805,013458,1,2
806,013503,1,2
807,013504,0,5
808,013506,1,3
809,013507,1,2
810,013507,1,2
811,013510,1,2
812,013512,0,7
813,013513,0,2
814,013514,1,2
815,013516,1,2
816,013516,1,7
817,013520,0,7
818,013521,0,5
819,013522,0,7
820,013523,1,2
821,013524,0,2
822,013528,0,2
823,013534,1,2
824,013540,1,2
825,013638,1,2
826,013649,1,2
827,013659,1,2
828,013740,0,2
829,013742,1,2
830,013743,0,5
831,013745,0,7
832,013745,1,5
833,013745,1,2
834,013747,1,2
835,013748,1,2
836,013748,0,7
837,013748,0,2
838,013749,0,2
839,013752,1,2
840,013753,1,2
841,013756,1,2
842,013757,1,2
843,013916,0,5
844,013916,0,7
845,013916,0,2
846,013940,0,5
847,013946,1,2
848,014016,1,2
849,014019,1,2
850,014036,1,2
851,014039,1,2
852,014045,1,2
853,014046,0,2
854,014049,1,2
855,014102,0,5
856,014132,1,2
857,014147,1,2
858,014205,1,2
859,014209,1,3
860,014232,0,2
861,014235,0,7
862,014235,0,2
863,014257,1,2
864,014258,0,3
865,014259,1,5
866,014300,1,2
867,014301,1,2
868,014301,1,2
869,014303,1,5
870,014303,0,7
871,014304,1,2
872,014304,0,2
873,014304,0,7
874,014306,1,2
875,014307,1,2
876,014309,1,2
877,014309,0,2
878,014312,1,2
879,014313,1,2
880,014317,1,2
881,014319,0,3
882,014329,1,2
883,014351,1,3
884,014353,1,2
885,014408,1,2
886,014409,0,2
887,014416,1,2
888,014419,1,2
889,014425,1,2
890,014458,1,2
891,014458,0,2
892,014458,0,2
893,014500,1,2
894,014502,1,2
895,014507,0,5
896,014508,1,2
897,014510,1,2
898,014530,1,2
899,014531,1,2
900,014534,1,2
901,014539,1,2
902,014545,1,2
903,014547,1,2
904,014548,1,3
905,014554,1,2
906,014558,1,2
907,014600,1,2
908,014602,0,2
909,014631,1,2
910,014723,0,2
911,014736,1,2
912,014740,1,2
913,014804,1,2
914,014805,1,2
915,014806,0,7
916,014808,1,2
917,014809,1,2
918,014810,1,2
919,014811,1,2
920,014813,1,2
921,014815,0,3
922,014816,1,2
923,014816,1,5
924,014817,1,2
925,014819,1,2
926,014821,1,5
927,014821,1,2
928,014824,1,2
929,014828,1,5
930,014829,0,7
931,014835,1,2
932,014903,1,2
933,014930,1,2
934,014940,0,5
935,014946,1,2
936,014947,1,2
937,014956,0,2
938,015009,0,2
939,015014,1,2
940,015032,1,3
941,015033,1,2
942,015037,1,2
943,015039,1,2
944,015040,1,2
945,015042,1,2
946,015044,1,2
947,015045,1,2
948,015045,1,2
949,015045,1,2
950,015047,1,2
951,015048,1,2
952,015050,1,2
953,015051,1,3
954,015055,0,5
955,015055,0,2
956,015057,0,7
957,015058,1,2
958,015101,1,2
959,015103,1,2
960,015108,1,2
961,015130,1,2
962,015142,1,2
963,015154,1,2
964,015202,1,2
965,015222,1,2
966,015245,1,2
967,015259,0,7
968,015301,0,5
969,015303,1,2
970,015307,1,2
971,015307,1,3
972,015310,1,2
973,015310,0,7
974,015312,1,2
975,015313,1,2
976,015319,1,2
977,015322,1,2
978,015326,0,2
979,015331,0,2
980,015334,1,2
981,015337,1,2
982,015350,1,2
983,015356,1,2
984,015357,1,7
985,015400,1,2
986,015401,1,7
987,015443,1,2
988,015446,1,2
989,015501,0,5
990,015505,1,2
991,015549,1,2
992,015551,0,2
993,015551,1,2
994,015554,1,2
995,015554,1,2
996,015556,1,2
997,015557,1,2
998,015558,1,2
999,015600,1,2
1000,015601,1,2
1001,015602,1,2
1002,015604,1,2
1003,015608,1,5
1004,015608,0,2
1005,015614,1,2
1006,015615,0,2
1007,015628,1,2
