1,000050,0,2,72
2,000052,0,7,10
3,000053,0,7,49
5,000056,0,5,36
6,000058,0,2,36
7,000058,0,7,163
8,000058,0,7,164
9,000059,0,2,37
10,000100,0,2,37
10,000100,0,7,28
11,000101,0,7,29
12,000105,0,2,37
13,000109,0,2,37
14,000111,0,2,37
15,000114,0,2,37
16,000115,0,2,52
17,000116,0,7,8
18,000118,0,3,12
19,000122,0,2,37
20,000123,0,2,9
21,000125,0,7,11
22,000133,0,1,11
23,000135,1,2,49
24,000135,0,7,38
25,000212,0,1,9
26,000214,0,3,51
27,000222,1,3,36
28,000245,0,2,75
29,000256,0,2,50
30,000258,0,2,8
31,000307,0,3,49
32,000311,0,7,30
33,000317,0,7,50
35,000318,0,7,136
35,000318,0,2,37
36,000321,0,2,49
39,000324,0,2,163
39,000324,0,5,75
39,000324,0,7,5
40,000332,0,7,30
42,000334,0,7,154
42,000334,0,2,36
43,000334,0,3,38
45,000340,0,2,143
45,000340,0,7,21
46,000359,0,2,49
47,000401,0,3,49
48,000411,0,2,37
49,000412,0,2,51
50,000423,0,2,49
51,000426,0,7,25
52,000431,0,2,50
53,000443,0,2,49
55,000503,0,7,13
55,000503,0,2,7
56,000514,0,2,49
57,000548,0,2,48
58,000551,0,2,50
60,000553,0,2,51
60,000553,0,7,30
61,000555,0,7,12
62,000609,0,2,37
63,000612,0,3,72
64,000612,0,7,140
66,000615,0,2,50
67,000616,0,2,49
68,000618,0,7,74
68,000618,0,2,49
70,000619,0,3,30
71,000620,0,2,50
72,000621,0,7,48
73,000621,0,7,150
74,000623,0,2,29
75,000624,0,2,36
76,000624,0,2,28
76,000624,0,3,8
77,000625,0,2,28
78,000627,0,2,36
79,000628,0,2,24
80,000628,0,2,24
81,000629,0,2,21
82,000630,0,2,28
83,000631,0,7,37
84,000633,0,2,24
86,000635,0,2,75
86,000635,0,7,15
87,000635,0,7,25
88,000636,0,2,25
89,000638,0,2,21
90,000640,0,2,30
91,000657,0,7,49
92,000705,0,2,51
93,000709,0,2,50
94,000713,0,3,38
95,000714,0,7,37
96,000718,0,5,75
97,000722,0,7,50
98,000723,0,7,50
99,000738,0,2,15
100,000812,0,2,30
101,000835,0,2,49
102,000839,0,2,51
103,000842,0,5,49
105,000843,0,7,74
105,000843,0,5,74
106,000843,0,2,51
107,000845,0,2,49
108,000847,0,2,49
110,000849,0,7,51
110,000849,0,7,50
111,000851,0,7,37
113,000851,0,7,49
113,000851,0,5,16
114,000853,0,7,49
117,000853,0,2,139
118,000854,0,2,37
119,000855,0,2,30
120,000857,0,5,37
120,000857,0,7,29
120,000857,0,7,5
121,000903,0,2,37
122,000906,0,7,73
123,000907,0,7,49
124,000909,0,2,50
125,000911,0,2,37
126,000914,0,7,75
127,000922,0,7,147
128,000924,0,7,50
129,000925,0,5,37
130,000928,0,7,37
131,000929,0,2,51
132,000930,0,2,38
133,000936,0,7,51
134,000937,0,7,50
136,000938,0,5,149
136,000938,0,7,73
137,000941,0,7,72
138,000941,0,2,48
140,000943,0,2,73
140,000943,0,7,49
142,000943,0,7,21
142,000943,0,5,21
144,000944,0,5,51
144,000944,0,7,38
146,000948,0,7,47
147,000948,0,5,153
148,000948,0,7,37
148,000948,0,7,2
149,000951,0,7,50
150,000952,0,2,74
151,000954,0,2,37
152,000956,0,3,38
153,000957,1,2,11
154,001025,0,5,30
155,001037,0,2,11
156,001041,0,3,36
157,001059,0,2,50
158,001112,0,7,37
159,001114,0,2,50
160,001115,0,2,76
162,001120,0,7,74
162,001120,0,5,12
165,001121,0,5,72
165,001121,0,7,48
165,001121,1,7,13
167,001123,0,2,37
168,001124,0,2,36
169,001124,0,5,24
169,001124,0,7,16
170,001126,1,2,37
171,001128,0,5,37
172,001129,0,7,37
174,001131,0,2,75
175,001132,0,7,37
176,001135,0,7,30
176,001135,0,7,25
177,001143,0,2,49
179,001149,0,2,154
179,001149,0,7,1
180,001155,0,2,49
181,001156,0,7,21
182,001158,0,7,48
183,001159,0,2,51
184,001208,0,2,49
185,001210,0,2,49
186,001211,0,7,30
187,001213,0,5,11
188,001213,0,2,30
189,001215,0,7,38
190,001219,0,7,144
191,001219,0,5,156
192,001223,0,2,48
193,001224,0,2,49
194,001227,0,5,49
196,001232,0,2,38
197,001233,0,7,74
197,001233,0,7,37
198,001240,0,2,37
199,001241,1,2,30
200,001243,1,2,38
201,001255,0,7,17
202,001300,0,2,37
203,001305,0,2,37
204,001307,0,7,50
205,001310,0,2,49
206,001313,0,2,37
207,001315,0,2,38
208,001322,0,2,49
209,001325,0,2,37
210,001331,0,2,49
211,001332,1,2,8
212,001342,0,5,49
213,001355,0,2,48
214,001357,0,2,50
215,001359,0,2,38
217,001419,0,3,41143
217,001419,1,3,37
218,001421,0,2,37
219,001421,0,2,30
220,001423,0,7,48
222,001424,0,5,138
222,001424,0,7,29
223,001425,0,7,37
224,001427,0,2,25
226,001428,1,5,140
226,001428,1,7,29
227,001434,1,3,21
228,001435,0,2,30
229,001439,0,2,30
230,001441,0,2,37
231,001444,0,2,30
233,001445,0,5,25
233,001445,0,5,4
236,001447,0,2,154
236,001447,0,5,50
237,001451,0,7,75
239,001452,0,5,50
239,001452,0,7,6
240,001453,0,2,36
241,001455,0,3,38
241,001455,1,7,3
242,001500,1,2,38
243,001508,0,2,50
245,001514,0,5,6
246,001518,0,7,12
246,001518,0,7,5
248,001522,0,7,50
248,001522,0,7,49
249,001523,0,2,38
250,001527,0,2,50
251,001529,0,2,49
252,001534,0,5,50
253,001544,0,7,80
254,001547,0,7,30
255,001548,1,7,39
256,001627,0,2,50
257,001629,0,7,31
258,001633,0,2,11
259,001641,0,3,36
260,001641,0,3,143
261,001644,0,2,50
262,001645,0,7,37
264,001647,0,5,5
265,001649,0,2,51
265,001649,0,7,2
266,001656,0,2,38
267,001658,0,3,30
268,001706,0,2,39
269,001719,0,2,30
270,001721,0,2,37
271,001722,0,2,49
273,001729,0,7,145
274,001730,0,7,146
275,001730,0,7,24
275,001730,0,1,8
277,001733,0,5,129
280,001735,1,5,49
281,001736,0,7,29
281,001736,0,7,9
281,001736,0,7,3
282,001739,0,7,36
283,001741,0,2,37
283,001741,0,7,18
284,001744,0,2,36
286,001748,0,2,73
286,001748,0,2,49
287,001751,0,2,38
288,001805,0,7,38
289,001805,0,7,30
290,001807,0,3,29
291,001816,0,7,38
292,001816,0,7,51
293,001818,0,2,49
294,001821,0,3,53
295,001825,0,7,165
297,001835,0,2,50
297,001835,0,7,15
298,001837,0,2,49
299,001841,0,2,75
300,001843,0,7,9
301,001848,0,2,38
302,001912,0,5,50
303,001923,0,2,50
304,001924,0,2,38
305,001935,0,2,74
306,001938,0,2,50
308,001940,0,2,37
309,001945,0,2,29
309,001945,0,7,28
310,001945,0,2,36
311,001946,0,2,37
313,001948,0,7,5373
313,001948,0,2,37
315,001950,0,2,166
315,001950,0,5,76
316,001955,0,7,29
318,001957,0,2,72
318,001957,0,7,37
319,001959,0,2,75
320,002002,0,2,51
321,002018,0,7,49
322,002029,0,2,49
323,002029,0,7,74
324,002030,0,2,37
325,002048,0,7,38
326,002053,0,7,30
327,002056,0,2,49
328,002058,0,7,50
329,002108,0,7,73
330,002108,0,7,75
331,002109,0,2,38
332,002141,0,5,38
333,002144,0,2,37
334,002150,0,2,9
